"fips","lead_pct","lead_scale"
"51001",47.8482184173994,0.712058345468338
"51003",24.8070412999323,-1.65417311249066
"51510",18.8309776207303,-2.26788958194023
"51005",46.932321315623,0.617999586081705
"51007",48.0637813211845,0.734195744157
"51009",39.6474788041053,-0.13012293513978
"51011",42.8452924097885,0.198278999877705
"51013",16.7877284006316,-2.47772263675332
"51015",37.3258443358378,-0.368544977758949
"51017",48.8448844884488,0.81441173645937
"51019",35.0151097096308,-0.60584765268961
"51021",54.9905838041431,1.44554906845482
"51023",35.6037151702786,-0.545400360860256
"51520",44.1860465116279,0.335968776618973
"51025",49.3838028169014,0.869756369919456
"51027",69.7102721685689,2.95719881975392
"51029",50.3468208092486,0.968654245512144
"51530",32.3383084577114,-0.880743822130275
"51031",37.9649279571094,-0.30291379228567
"51033",44.6709916589435,0.385770592607477
"51035",53.5286284953395,1.2954124402702
"51036",37.7811094452774,-0.321791176155192
"51037",53.8461538461538,1.32802095110998
"51540",17.2608542181433,-2.42913461595641
"51550",39.7225505875808,-0.122413380425659
"51041",33.4823084340924,-0.763259862078385
"51043",33.0696202531646,-0.805641193164944
"51570",48.8452257842123,0.814446786091077
"51580",46.8822170900693,0.612854093988246
"51045",47.0794392523364,0.633107976078735
"51047",37.6166547020818,-0.33867998286745
"51049",47.3457675753228,0.660458768652525
"51590",44.2448233861145,0.342004913084642
"51051",60.4512276045123,2.00633409585462
"51053",51.9614835948645,1.134473285826
"51595",46.9973890339426,0.624681765607533
"51057",38.2176520994002,-0.276960091542624
"51600",25.0246305418719,-1.63182761744212
"51059",25.0784673469697,-1.62629880521308
"51610",15.6687898089172,-2.59263289857462
"51061",36.0858977197255,-0.495882251990938
"51063",42.0057542129059,0.112061977132118
"51065",35.2132049518569,-0.585504108979243
"51620",37.890625,-0.310544391783047
"51067",44.5311547372272,0.371409932062126
"51069",36.7334264865704,-0.429383785778448
"51630",30.9846827133479,-1.01975546212969
"51640",50.0826446280992,0.941524468804457
"51071",46.8171557562077,0.60617257011925
"51073",44.0788476118271,0.32495990291109
"51075",33.566949465142,-0.754567586102962
"51077",51.753912574204,1.11315661973974
"51079",35.6132075471698,-0.544425533893032
"51081",53.3812949640288,1.28028190961969
"51083",54.4559454683161,1.39064397213899
"51650",40.7112136788,-0.0208818616217769
"51085",34.7944095604618,-0.628512624755815
"51660",25.0253036437247,-1.63175849272812
"51087",30.3177508683,-1.0882465424257
"51089",50.3620689655172,0.970220166682528
"51091",41.7302798982188,0.0837719298854415
"51670",53.2203389830509,1.2637524109923
"51093",41.5917415917416,0.0695446316338129
"51095",27.6486292895748,-1.36235404190362
"51099",36.7237413749042,-0.430378405792073
"51101",41.8235511258767,0.0933504905588545
"51103",41.2069778406412,0.0300310214091923
"51105",53.3561979421852,1.27770455160171
"51678",19.8542805100182,-2.16280070235265
"51107",27.8793383319162,-1.33866119883225
"51109",40.5929083510947,-0.0330313185107653
"51111",48.3798040693293,0.766649944056535
"51680",22.6667961542197,-1.87396723870699
"51113",41.6131989000917,0.0717482064669129
"51683",35.5704697986577,-0.548814519944226
"51685",38.2507903055848,-0.273556937895799
"51690",42.4302788844622,0.155658865754387
"51115",42.9295774647887,0.206934718618144
"51117",50.0164962058726,0.93473130555725
"51119",49.034749034749,0.833910022502492
"51121",32.3347839287522,-0.881105776350559
"51125",37.9819133745835,-0.301169461735669
"51127",39.351403678606,-0.160528598544213
"51700",36.8158849903921,-0.420915646120284
"51710",36.9225893352349,-0.409957561115308
"51131",45.3952139231327,0.460145156690827
"51133",44.0347970173985,0.320436093135772
"51720",53.1914893617021,1.2607896768734
"51135",48.3333333333333,0.761877595976071
"51137",41.3644859813084,0.046206441416221
"51139",50.9615384615385,1.03178314900503
"51141",46.8329374505146,0.607793283390047
"51730",40.365682137834,-0.0563664897630537
"51143",50.3573075149839,0.969731185847037
"51735",42.3865546218487,0.151168568876564
"51740",45.4598285631265,0.466780806988494
"51145",38.095961129669,-0.289457239551142
"51147",41.4077669902913,0.0506512180205288
"51149",48.293897882939,0.757827741977459
"51153",33.0725968065163,-0.805335513722388
"51155",50.7042253521127,1.00535818074215
"51157",40.8823529411765,-0.00330658305581267
"51760",20.6034994068802,-2.08585908979466
"51159",36.8674698795181,-0.4156180961391
"51770",34.1983317886932,-0.689727291339828
"51161",34.5586886048076,-0.652720170131015
"51163",35.5295566502463,-0.553016127280591
"51165",36.3138138138138,-0.472476232894886
"51167",55.5912596401028,1.50723593678788
"51775",34.9803481190342,-0.609417521050889
"51169",50.3754266211604,0.971591941432852
"51171",38.4307445956765,-0.255076393258741
"51173",52.0597014925373,1.14455984859245
"51175",47.0183486238532,0.62683422686156
"51177",37.4508519003932,-0.355707229486548
"51179",35.8594742499756,-0.519134984879151
"51790",31.2558722204823,-0.991905446499922
"51800",39.4775803722504,-0.147570785658154
"51181",45.4203262233375,0.462724083731898
"51183",49.2721164613662,0.858286653483315
"51185",57.9143389199255,1.74580635544422
"51810",39.7010324060797,-0.124623206673962
"51187",39.471144566686,-0.148231715675153
"51191",43.4335546010673,0.258691039394411
"51820",32.2352107686858,-0.891331518833949
"51193",48.7828627069133,0.808042361761202
"51830",21.7335058214748,-1.96981220936501
"51840",32.0102903344359,-0.914429896332055
"51195",56.6901408450704,1.62008638980501
"51197",53.6522486393583,1.30810770632035
"51199",33.1971314209473,-0.792546335427842
