"fips","lead_pct_prez","lead_scale_prez","lead_pct_gov","lead_scale_gov","county_name","pct_residuals","scale_residuals"
"51069",36.7334264865704,-0.429383785778448,43.2414256893073,0.0255578205574461,"Frederick",-1.26065527257222,-0.150129584707663
"51630",30.9846827133479,-1.01975546212969,56.420233463035,1.59500268074899,"Fredericksburg City",9.83715837062292,1.1714927411296
"51640",50.0826446280992,0.941524468804457,48.046875,0.597831720523768,"Galax City",8.37709230980841,0.997615618553039
"51071",46.8171557562077,0.60617257011925,44.6210268948655,0.189852501711668,"Giles",3.76916626838137,0.448864474593157
"51073",44.0788476118271,0.32495990291109,37.9284649776453,-0.607154866696435,"Gloucester",-3.91463884923828,-0.466188590571222
"51075",33.566949465142,-0.754567586102962,55.7783448778709,1.51856111197449,"Goochland",10.1300273891954,1.20637008237319
"51077",51.753912574204,1.11315661973974,35.6643356643357,-0.876786700971056,"Grayson",-3.40046288956666,-0.40495613077699
"51079",35.6132075471698,-0.544425533893032,37.3088685015291,-0.680941700948013,"Greene",-7.59872175590522,-0.904920612591792
"51081",53.3812949640288,1.28028190961969,58.2758620689655,1.81598676580468,"Greensville",19.8001614701907,2.35797214618328
"51083",54.4559454683161,1.39064397213899,41.6775032509753,-0.16068740546911,"Halifax",3.59081657941925,0.427625072102109
"51650",40.7112136788,-0.0208818616217769,39.3819334389857,-0.434063442550408,"Hampton City",-3.68022392809127,-0.438272461930223
"51085",34.7944095604618,-0.628512624755815,42.4440095672972,-0.0694052941347276,"Hanover",-2.75997828092339,-0.32868175950413
"51660",25.0253036437247,-1.63175849272812,45.3684210526316,0.278858574156364,"Harrisonburg City",-3.37189627473105,-0.401554174576052
"51087",30.3177508683,-1.0882465424257,56.54168554599,1.60946623091423,"Henrico",9.71718705574366,1.1572055334595
"51089",50.3620689655172,0.970220166682528,37.5424688561721,-0.653122577835496,"Henry",-2.02616470839596,-0.241292979007772
"51091",41.7302798982188,0.0837719298854415,32.843137254902,-1.2127590756568,"Highland",-9.85012720184694,-1.17303718019091
"51670",53.2203389830509,1.2637524109923,38.4722222222222,-0.542399615133056,"Hopewell City",-0.061743010514765,-0.00735288443149835
"51093",41.5917415917416,0.0695446316338129,40.9473990119151,-0.247634446891272,"Isle Of Wight",-1.79601507995507,-0.213884797810106
"51095",27.6486292895748,-1.36235404190362,50.9777478084963,0.946865058299556,"James City",3.18705103944033,0.379541227013659
"51099",36.7237413749042,-0.430378405792073,36.2962962962963,-0.801527437560959,"King George",-8.20929058989056,-0.977632358202177
"51101",41.8235511258767,0.0933504905588545,39.1263057929725,-0.464505763437597,"King William",-3.5331953086922,-0.420763039607747
"51103",41.2069778406412,0.0300310214091923,53.525641025641,1.25028991907766,"Lancaster",10.6429458770274,1.26745279169307
"51105",53.3561979421852,1.27770455160171,30.68669527897,-1.46956658309877,"Lee",-7.79809021856022,-0.928663109968677
"51678",19.8542805100182,-2.16280070235265,61.340206185567,2.1809150056145,"Lexington City",10.7280244623315,1.27758467544996
"51107",27.8793383319162,-1.33866119883225,44.9015811552114,0.223263296486472,"Loudoun",-2.80560099188327,-0.334114901139804
"51109",40.5929083510947,-0.0330313185107653,48.1842338352524,0.614189582455604,"Louisa",5.07925099146657,0.604880539958375
"51111",48.3798040693293,0.766649944056535,47.8260869565217,0.571538396728616,"Lunenburg",7.53989112498632,0.897914559168542
"51680",22.6667961542197,-1.87396723870699,54.5839753466872,1.37632539884552,"Lynchburg City",4.9898992789649,0.594239775760066
"51113",41.6131989000917,0.0717482064669129,35.2517985611511,-0.925915138637632,"Madison",-7.48384817588564,-0.891240486678359
"51683",35.5704697986577,-0.548814519944226,32.9691516709512,-1.19775220394473,"Manassas City",-11.9539092714387,-1.42357349673588
"51685",38.2507903055848,-0.273556937895799,23.8853503184713,-2.27952876434583,"Manassas Park City",-20.0674584326759,-2.38980414882873
